material,cmi_worth_per_item,shop_file,shop_id,item_id,page,slot,command,quantity,listed_buy_price,shop_unit_price,cmi_worth_for_quantity,difference_total,difference_per_item,difference_percent,multiplier,publishable,policy_reasons
FIRE_CORAL,1,survival_coral.yml,survival_coral,13,1,24,/buy survival_coral 1,1,100,100,1,99,99,9900,100,true,
FIRE_CORAL_BLOCK,1,survival_coral.yml,survival_coral,14,1,25,/buy survival_coral 1,1,100,100,1,99,99,9900,100,true,
FIRE_CORAL_FAN,1,survival_coral.yml,survival_coral,15,1,28,/buy survival_coral 1,1,100,100,1,99,99,9900,100,true,
FISHING_ROD,0.51,survival_tools.yml,survival_tools,27,2,12,/buy survival_tools 2,1,51,51,0.51,50.49,50.49,9900,100,true,
FLETCHING_TABLE,0.91,survival_blocks.yml,survival_blocks,62,3,32,/buy survival_blocks 3,1,91,91,0.91,90.09,90.09,9900,100,true,
FLINT,0.05,survival_blocks.yml,survival_blocks,61,3,31,/buy survival_blocks 3,1,5,5,0.05,4.95,4.95,9900,100,true,
FLINT_AND_STEEL,2.9,survival_ores_iron.yml,survival_ores_iron,16,1,29,/buy survival_ores_iron 1,1,290,290,2.9,287.1,287.1,9900,100,true,
FLINT_AND_STEEL,2.9,survival_tools.yml,survival_tools,26,2,11,/buy survival_tools 2,1,290,290,2.9,287.1,287.1,9900,100,true,
FLINT_AND_STEEL,2.9,survival_weapons.yml,survival_weapons,19,2,22,/buy survival_weapons 2,1,290,290,2.9,287.1,287.1,9900,100,true,
FLOWERING_AZALEA,10,survival_farming_plants.yml,survival_farming_plants,28,1,43,/buy survival_farming_plants 1,1,1000,1000,10,990,990,9900,100,true,
FLOWERING_AZALEA_LEAVES,0.4,survival_farming_trees.yml,survival_farming_trees,20,1,33,/buy survival_farming_trees 1,1,40,40,0.4,39.6,39.6,9900,100,true,
FLOWERING_AZALEA_LEAVES,0.4,survival_logs.yml,survival_logs,66,4,10,/buy survival_logs 4,1,40,40,0.4,39.6,39.6,9900,100,true,
FLOWER_BANNER_PATTERN,0.48,,,,,,,,,,,,,,,false,not listed
FLOWER_POT,3.45,,,,,,,,,,,,,,,false,not listed
FLOW_ARMOR_TRIM_SMITHING_TEMPLATE,250,island_templates.yml,island_templates,20,1,32,/buy island_templates 1,1,25000,25000,250,24750,24750,9900,100,true,
FLOW_BANNER_PATTERN,100,,,,,,,,,,,,,,,false,not listed
FLOW_POTTERY_SHERD,25,survival_sherds.yml,survival_sherds,9,1,20,/buy survival_sherds 1,1,2500,2500,25,2475,2475,9900,100,true,
FRIEND_POTTERY_SHERD,25,survival_sherds.yml,survival_sherds,10,1,21,/buy survival_sherds 1,1,2500,2500,25,2475,2475,9900,100,true,
FROGSPAWN,1,,,,,,,,,,,,,,,false,not listed
FURNACE,1.94,,,,,,,,,,,,,,,false,not listed
FURNACE_MINECART,16.27,,,,,,,,,,,,,,,false,not listed
GHAST_TEAR,165,survival_mobdrops.yml,survival_mobdrops,10,1,21,/buy survival_mobdrops 1,1,16500,16500,165,16335,16335,9900,100,true,
GHAST_TEAR,165,survival_nether.yml,survival_nether,45,3,11,/buy survival_nether 3,1,16500,16500,165,16335,16335,9900,100,true,
GILDED_BLACKSTONE,2,survival_blackstone.yml,survival_blackstone,5,1,14,/buy survival_blackstone 1,1,200,200,2,198,198,9900,100,true,
GILDED_BLACKSTONE,2,survival_nether.yml,survival_nether,7,1,16,/buy survival_nether 1,1,200,200,2,198,198,9900,100,true,
GILDED_BLACKSTONE,2,survival_ores_gold.yml,survival_ores_gold,9,1,20,/buy survival_ores_gold 1,1,200,200,2,198,198,9900,100,true,
GLASS,0.04,survival_glass.yml,survival_glass,2,1,11,/buy survival_glass 1,1,4,4,0.04,3.96,3.96,9900,100,true,
GLASS_BOTTLE,0.04,survival_glass.yml,survival_glass,36,2,28,/buy survival_glass 2,1,4,4,0.04,3.96,3.96,9900,100,true,
GLASS_PANE,0.01,survival_glass.yml,survival_glass,19,1,32,/buy survival_glass 1,1,1,1,0.01,0.99,0.99,9900,100,true,
GLISTERING_MELON_SLICE,0.4,,,,,,,,,,,,,,,false,not listed
GLOBE_BANNER_PATTERN,100,,,,,,,,,,,,,,,false,not listed
GLOWSTONE,1,survival_blocks.yml,survival_blocks,30,2,20,/buy survival_blocks 2,1,100,100,1,99,99,9900,100,true,
GLOWSTONE,1,survival_nether.yml,survival_nether,11,1,22,/buy survival_nether 1,1,100,100,1,99,99,9900,100,true,
GLOWSTONE_DUST,0.25,survival_nether.yml,survival_nether,54,3,22,/buy survival_nether 3,1,25,25,0.25,24.75,24.75,9900,100,true,
GLOW_BERRIES,0.5,survival_farming_crops.yml,survival_farming_crops,20,1,33,/buy survival_farming_crops 1,1,50,50,0.5,49.5,49.5,9900,100,true,
GLOW_BERRIES,0.5,survival_food.yml,survival_food,19,1,32,/buy survival_food 1,1,50,50,0.5,49.5,49.5,9900,100,true,
GLOW_INK_SAC,0.1,survival_mobdrops.yml,survival_mobdrops,24,2,12,/buy survival_mobdrops 2,1,10,10,0.1,9.9,9.9,9900,100,true,
GLOW_ITEM_FRAME,1.46,survival_wools.yml,survival_wools,68,5,13,/buy survival_wools 5,1,146,146,1.46,144.54,144.54,9900,100,true,
GLOW_LICHEN,1,survival_farming_plants.yml,survival_farming_plants,43,2,28,/buy survival_farming_plants 2,1,100,100,1,99,99,9900,100,true,
GOAT_HORN,5,,,,,,,,,,,,,,,false,not listed
GOLDEN_APPLE,23.41,survival_food.yml,survival_food,20,1,33,/buy survival_food 1,1,2341,2341,23.41,2317.59,2317.59,9900,100,true,
GOLDEN_APPLE,23.41,survival_ores_gold.yml,survival_ores_gold,11,1,22,/buy survival_ores_gold 1,1,2341,2341,23.41,2317.59,2317.59,9900,100,true,
GOLDEN_AXE,8.31,survival_ores_gold.yml,survival_ores_gold,16,1,29,/buy survival_ores_gold 1,1,831,831,8.31,822.69,822.69,9900,100,true,
GOLDEN_AXE,8.31,survival_tools.yml,survival_tools,10,1,23,/buy survival_tools 1,1,831,831,8.31,822.69,822.69,9900,100,true,
GOLDEN_AXE,8.31,survival_weapons.yml,survival_weapons,10,1,23,/buy survival_weapons 1,1,831,831,8.31,822.69,822.69,9900,100,true,
GOLDEN_BOOTS,10.81,survival_armor.yml,survival_armor,16,1,41,/buy survival_armor 1,1,1081,1081,10.81,1070.19,1070.19,9900,100,true,
GOLDEN_BOOTS,10.81,survival_ores_gold.yml,survival_ores_gold,21,1,34,/buy survival_ores_gold 1,1,1081,1081,10.81,1070.19,1070.19,9900,100,true,
GOLDEN_CARROT,3.35,survival_food.yml,survival_food,21,1,34,/buy survival_food 1,1,335,335,3.35,331.65,331.65,9900,100,true,
GOLDEN_CARROT,3.35,survival_ores_gold.yml,survival_ores_gold,10,1,21,/buy survival_ores_gold 1,1,335,335,3.35,331.65,331.65,9900,100,true,
GOLDEN_CHESTPLATE,21.62,survival_armor.yml,survival_armor,14,1,23,/buy survival_armor 1,1,2162,2162,21.62,2140.38,2140.38,9900,100,true,
GOLDEN_CHESTPLATE,21.62,survival_ores_gold.yml,survival_ores_gold,19,1,32,/buy survival_ores_gold 1,1,2162,2162,21.62,2140.38,2140.38,9900,100,true,
GOLDEN_DANDELION,2.65,survival_farming_plants.yml,survival_farming_plants,16,1,29,/buy survival_farming_plants 1,1,265,265,2.65,262.35,262.35,9900,100,true,
GOLDEN_HELMET,13.51,survival_armor.yml,survival_armor,13,1,14,/buy survival_armor 1,1,1351,1351,13.51,1337.49,1337.49,9900,100,true,
GOLDEN_HELMET,13.51,survival_ores_gold.yml,survival_ores_gold,18,1,31,/buy survival_ores_gold 1,1,1351,1351,13.51,1337.49,1337.49,9900,100,true,
GOLDEN_HOE,5.61,survival_ores_gold.yml,survival_ores_gold,17,1,30,/buy survival_ores_gold 1,1,561,561,5.61,555.39,555.39,9900,100,true,
GOLDEN_HOE,5.61,survival_tools.yml,survival_tools,22,1,41,/buy survival_tools 1,1,561,561,5.61,555.39,555.39,9900,100,true,
GOLDEN_HORSE_ARMOR,30,survival_armor.yml,survival_armor,28,2,13,/buy survival_armor 2,1,3000,3000,30,2970,2970,9900,100,true,
GOLDEN_HORSE_ARMOR,30,survival_ores_gold.yml,survival_ores_gold,22,2,10,/buy survival_ores_gold 2,1,3000,3000,30,2970,2970,9900,100,true,
GOLDEN_LEGGINGS,18.92,survival_armor.yml,survival_armor,15,1,32,/buy survival_armor 1,1,1892,1892,18.92,1873.08,1873.08,9900,100,true,
GOLDEN_LEGGINGS,18.92,survival_ores_gold.yml,survival_ores_gold,20,1,33,/buy survival_ores_gold 1,1,1892,1892,18.92,1873.08,1873.08,9900,100,true,
GOLDEN_NAUTILUS_ARMOR,250,survival_armor.yml,survival_armor,57,2,22,/buy survival_armor 2,1,25000,25000,250,24750,24750,9900,100,true,
GOLDEN_NAUTILUS_ARMOR,250,survival_ores_gold.yml,survival_ores_gold,29,2,16,/buy survival_ores_gold 2,1,25000,25000,250,24750,24750,9900,100,true,
GOLDEN_PICKAXE,8.31,survival_ores_gold.yml,survival_ores_gold,15,1,28,/buy survival_ores_gold 1,1,831,831,8.31,822.69,822.69,9900,100,true,
GOLDEN_PICKAXE,8.31,survival_tools.yml,survival_tools,4,1,14,/buy survival_tools 1,1,831,831,8.31,822.69,822.69,9900,100,true,
GOLDEN_SHOVEL,2.9,survival_ores_gold.yml,survival_ores_gold,14,1,25,/buy survival_ores_gold 1,1,290,290,2.9,287.1,287.1,9900,100,true,
GOLDEN_SHOVEL,2.9,survival_tools.yml,survival_tools,16,1,32,/buy survival_tools 1,1,290,290,2.9,287.1,287.1,9900,100,true,
GOLDEN_SPEAR,2.9,survival_ores_gold.yml,survival_ores_gold,28,2,15,/buy survival_ores_gold 2,1,290,290,2.9,287.1,287.1,9900,100,true,
GOLDEN_SPEAR,2.9,survival_weapons.yml,survival_weapons,28,1,32,/buy survival_weapons 1,1,290,290,2.9,287.1,287.1,9900,100,true,
GOLDEN_SWORD,5.5,survival_ores_gold.yml,survival_ores_gold,13,1,24,/buy survival_ores_gold 1,1,550,550,5.5,544.5,544.5,9900,100,true,
GOLDEN_SWORD,5.5,survival_weapons.yml,survival_weapons,4,1,14,/buy survival_weapons 1,1,550,550,5.5,544.5,544.5,9900,100,true,
GOLD_BLOCK,24.32,survival_ores_gold.yml,survival_ores_gold,3,1,12,/buy survival_ores_gold 1,1,2432,2432,24.32,2407.68,2407.68,9900,100,true,
GOLD_INGOT,2.65,survival_ores_gold.yml,survival_ores_gold,2,1,11,/buy survival_ores_gold 1,1,265,265,2.65,262.35,262.35,9900,100,true,
GOLD_NUGGET,0.3,survival_ores_gold.yml,survival_ores_gold,1,1,10,/buy survival_ores_gold 1,1,30,30,0.3,29.7,29.7,9900,100,true,
GOLD_ORE,2.6,survival_ores_gold.yml,survival_ores_gold,7,1,16,/buy survival_ores_gold 1,1,260,260,2.6,257.4,257.4,9900,100,true,
GRANITE,0.66,survival_blocks.yml,survival_blocks,7,1,16,/buy survival_blocks 1,1,66,66,0.66,65.34,65.34,9900,100,true,
GRANITE_SLAB,0.67,,,,,,,,,,,,,,,false,not listed
GRANITE_STAIRS,0.67,,,,,,,,,,,,,,,false,not listed
GRANITE_WALL,0.66,,,,,,,,,,,,,,,false,not listed
GRASS_BLOCK,0.2,survival_dirts.yml,survival_dirts,4,1,13,/buy survival_dirts 1,1,20,20,0.2,19.8,19.8,9900,100,true,
GRAVEL,0.05,survival_blocks.yml,survival_blocks,10,1,21,/buy survival_blocks 1,1,5,5,0.05,4.95,4.95,9900,100,true,
GRAY_BANNER,1,survival_wools.yml,survival_wools,56,4,19,/buy survival_wools 4,1,100,100,1,99,99,9900,100,true,
GRAY_BED,1.95,survival_wools.yml,survival_wools,40,3,19,/buy survival_wools 3,1,195,195,1.95,193.05,193.05,9900,100,true,
GRAY_BUNDLE,0.43,survival_misc.yml,survival_misc,23,2,12,/buy survival_misc 2,1,43,43,0.43,42.57,42.57,9900,100,true,
GRAY_CANDLE,4.17,survival_misc.yml,survival_misc,7,1,16,/buy survival_misc 1,1,417,417,4.17,412.83,412.83,9900,100,true,
GRAY_CARPET,0.33,survival_wools.yml,survival_wools,19,2,12,/buy survival_wools 2,1,33,33,0.33,32.67,32.67,9900,100,true,
GRAY_CONCRETE,0.05,survival_concrete.yml,survival_concrete,13,1,24,/buy survival_concrete 1,1,5,5,0.05,4.95,4.95,9900,100,true,
GRAY_CONCRETE_POWDER,0.05,survival_concrete.yml,survival_concrete,14,1,25,/buy survival_concrete 1,1,5,5,0.05,4.95,4.95,9900,100,true,
GRAY_DYE,0.09,survival_dyes.yml,survival_dyes,3,1,12,/buy survival_dyes 1,1,9,9,0.09,8.91,8.91,9900,100,true,
GRAY_GLAZED_TERRACOTTA,0.31,survival_terracotta.yml,survival_terracotta,20,2,12,/buy survival_terracotta 2,1,31,31,0.31,30.69,30.69,9900,100,true,
GRAY_HARNESS,1.31,survival_armor.yml,survival_armor,42,3,12,/buy survival_armor 3,1,131,131,1.31,129.69,129.69,9900,100,true,
GRAY_SHULKER_BOX,2040.09,survival_end.yml,survival_end,35,2,25,/buy survival_end 2,1,204009,204009,2040.09,201968.91,201968.91,9900,100,true,
GRAY_STAINED_GLASS,0.05,survival_glass.yml,survival_glass,5,1,14,/buy survival_glass 1,1,5,5,0.05,4.95,4.95,9900,100,true,
GRAY_STAINED_GLASS_PANE,0.01,survival_glass.yml,survival_glass,22,2,10,/buy survival_glass 2,1,1,1,0.01,0.99,0.99,9900,100,true,
GRAY_TERRACOTTA,0.31,survival_terracotta.yml,survival_terracotta,4,1,13,/buy survival_terracotta 1,1,31,31,0.31,30.69,30.69,9900,100,true,
GRAY_WOOL,0.49,survival_wools.yml,survival_wools,3,1,12,/buy survival_wools 1,1,49,49,0.49,48.51,48.51,9900,100,true,
GREEN_BANNER,1,survival_wools.yml,survival_wools,62,4,25,/buy survival_wools 4,1,100,100,1,99,99,9900,100,true,
GREEN_BED,1.95,survival_wools.yml,survival_wools,46,3,25,/buy survival_wools 3,1,195,195,1.95,193.05,193.05,9900,100,true,
GREEN_BUNDLE,0.43,survival_misc.yml,survival_misc,30,2,21,/buy survival_misc 2,1,43,43,0.43,42.57,42.57,9900,100,true,
GREEN_CANDLE,4.17,survival_misc.yml,survival_misc,14,1,25,/buy survival_misc 1,1,417,417,4.17,412.83,412.83,9900,100,true,
GREEN_CARPET,0.33,survival_wools.yml,survival_wools,26,2,21,/buy survival_wools 2,1,33,33,0.33,32.67,32.67,9900,100,true,
GREEN_CONCRETE,0.05,survival_concrete.yml,survival_concrete,25,2,13,/buy survival_concrete 2,1,5,5,0.05,4.95,4.95,9900,100,true,
GREEN_CONCRETE_POWDER,0.05,survival_concrete.yml,survival_concrete,26,2,14,/buy survival_concrete 2,1,5,5,0.05,4.95,4.95,9900,100,true,
GREEN_DYE,0.09,survival_dyes.yml,survival_dyes,10,1,21,/buy survival_dyes 1,1,9,9,0.09,8.91,8.91,9900,100,true,
GREEN_GLAZED_TERRACOTTA,0.31,survival_terracotta.yml,survival_terracotta,27,2,21,/buy survival_terracotta 2,1,31,31,0.31,30.69,30.69,9900,100,true,
GREEN_HARNESS,1.31,survival_armor.yml,survival_armor,49,3,21,/buy survival_armor 3,1,131,131,1.31,129.69,129.69,9900,100,true,
GREEN_SHULKER_BOX,2040.09,survival_end.yml,survival_end,29,2,19,/buy survival_end 2,1,204009,204009,2040.09,201968.91,201968.91,9900,100,true,
GREEN_STAINED_GLASS,0.05,survival_glass.yml,survival_glass,12,1,23,/buy survival_glass 1,1,5,5,0.05,4.95,4.95,9900,100,true,
GREEN_STAINED_GLASS_PANE,0.01,survival_glass.yml,survival_glass,29,2,19,/buy survival_glass 2,1,1,1,0.01,0.99,0.99,9900,100,true,
GREEN_TERRACOTTA,0.31,survival_terracotta.yml,survival_terracotta,11,1,22,/buy survival_terracotta 1,1,31,31,0.31,30.69,30.69,9900,100,true,
GREEN_WOOL,0.49,survival_wools.yml,survival_wools,10,1,21,/buy survival_wools 1,1,49,49,0.49,48.51,48.51,9900,100,true,
GRINDSTONE,1.15,,,,,,,,,,,,,,,false,not listed
GUNPOWDER,0.22,survival_mobdrops.yml,survival_mobdrops,4,1,13,/buy survival_mobdrops 1,1,22,22,0.22,21.78,21.78,9900,100,true,
GUSTER_BANNER_PATTERN,100,,,,,,,,,,,,,,,false,not listed
GUSTER_POTTERY_SHERD,25,survival_sherds.yml,survival_sherds,11,1,22,/buy survival_sherds 1,1,2500,2500,25,2475,2475,9900,100,true,
HANGING_ROOTS,0.4,survival_farming_plants.yml,survival_farming_plants,34,2,15,/buy survival_farming_plants 2,1,40,40,0.4,39.6,39.6,9900,100,true,
HAY_BLOCK,3.67,,,,,,,,,,,,,,,false,not listed
HEARTBREAK_POTTERY_SHERD,25,survival_sherds.yml,survival_sherds,12,1,23,/buy survival_sherds 1,1,2500,2500,25,2475,2475,9900,100,true,
HEART_OF_THE_SEA,750,survival_misc.yml,survival_misc,43,2,41,/buy survival_misc 2,1,75000,75000,750,74250,74250,9900,100,true,
HEART_POTTERY_SHERD,25,survival_sherds.yml,survival_sherds,13,1,24,/buy survival_sherds 1,1,2500,2500,25,2475,2475,9900,100,true,
HEAVY_CORE,1750,survival_weapons.yml,survival_weapons,32,2,21,/buy survival_weapons 2,1,175000,175000,1750,173250,173250,9900,100,true,
HEAVY_WEIGHTED_PRESSURE_PLATE,5.61,survival_ores_redstone.yml,survival_ores_redstone,24,2,12,/buy survival_ores_redstone 2,1,561,561,5.61,555.39,555.39,9900,100,true,
HONEYCOMB,4,,,,,,,,,,,,,,,false,not listed
HONEYCOMB_BLOCK,13,,,,,,,,,,,,,,,false,not listed
HONEY_BLOCK,6.12,,,,,,,,,,,,,,,false,not listed
HONEY_BOTTLE,1.5,survival_food.yml,survival_food,22,2,10,/buy survival_food 2,1,150,150,1.5,148.5,148.5,9900,100,true,
HOPPER,14.75,survival_ores_redstone.yml,survival_ores_redstone,13,1,24,/buy survival_ores_redstone 1,1,1475,1475,14.75,1460.25,1460.25,9900,100,true,
HOPPER_MINECART,29.64,,,,,,,,,,,,,,,false,not listed
HORN_CORAL,1,survival_coral.yml,survival_coral,19,1,32,/buy survival_coral 1,1,100,100,1,99,99,9900,100,true,
HORN_CORAL_BLOCK,1,survival_coral.yml,survival_coral,20,1,33,/buy survival_coral 1,1,100,100,1,99,99,9900,100,true,
HORN_CORAL_FAN,1,survival_coral.yml,survival_coral,21,1,34,/buy survival_coral 1,1,100,100,1,99,99,9900,100,true,
HOST_ARMOR_TRIM_SMITHING_TEMPLATE,250,island_templates.yml,island_templates,5,1,14,/buy island_templates 1,1,25000,25000,250,24750,24750,9900,100,true,
HOWL_POTTERY_SHERD,25,survival_sherds.yml,survival_sherds,14,1,25,/buy survival_sherds 1,1,2500,2500,25,2475,2475,9900,100,true,
ICE,1.43,survival_blocks.yml,survival_blocks,17,1,30,/buy survival_blocks 1,1,143,143,1.43,141.57,141.57,9900,100,true,
INFESTED_CHISELED_STONE_BRICKS,3,,,,,,,,,,,,,,,false,not listed
INFESTED_COBBLESTONE,0.4,,,,,,,,,,,,,,,false,not listed
INFESTED_CRACKED_STONE_BRICKS,3,,,,,,,,,,,,,,,false,not listed
INFESTED_DEEPSLATE,0.8,,,,,,,,,,,,,,,false,not listed
INFESTED_MOSSY_STONE_BRICKS,3,,,,,,,,,,,,,,,false,not listed
INFESTED_STONE,0.6,,,,,,,,,,,,,,,false,not listed
INFESTED_STONE_BRICKS,1.9,,,,,,,,,,,,,,,false,not listed
INK_SAC,0.08,survival_mobdrops.yml,survival_mobdrops,17,1,30,/buy survival_mobdrops 1,1,8,8,0.08,7.92,7.92,9900,100,true,
IRON_AXE,8.77,survival_ores_iron.yml,survival_ores_iron,21,2,11,/buy survival_ores_iron 2,1,877,877,8.77,868.23,868.23,9900,100,true,
IRON_AXE,8.77,survival_tools.yml,survival_tools,9,1,22,/buy survival_tools 1,1,877,877,8.77,868.23,868.23,9900,100,true,
IRON_AXE,8.77,survival_weapons.yml,survival_weapons,9,1,22,/buy survival_weapons 1,1,877,877,8.77,868.23,868.23,9900,100,true,
IRON_BARS,1.07,survival_ores_iron.yml,survival_ores_iron,11,1,22,/buy survival_ores_iron 1,1,107,107,1.07,105.93,105.93,9900,100,true,
IRON_BLOCK,25.7,survival_ores_iron.yml,survival_ores_iron,5,1,14,/buy survival_ores_iron 1,1,2570,2570,25.7,2544.3,2544.3,9900,100,true,
IRON_BOOTS,11.22,survival_armor.yml,survival_armor,12,1,40,/buy survival_armor 1,1,1122,1122,11.22,1110.78,1110.78,9900,100,true,
IRON_BOOTS,11.22,survival_ores_iron.yml,survival_ores_iron,28,2,22,/buy survival_ores_iron 2,1,1122,1122,11.22,1110.78,1110.78,9900,100,true,
IRON_CHAIN,3.48,survival_ores_iron.yml,survival_ores_iron,12,1,23,/buy survival_ores_iron 1,1,348,348,3.48,344.52,344.52,9900,100,true,
IRON_CHESTPLATE,22.44,survival_armor.yml,survival_armor,10,1,22,/buy survival_armor 1,1,2244,2244,22.44,2221.56,2221.56,9900,100,true,
IRON_CHESTPLATE,22.44,survival_ores_iron.yml,survival_ores_iron,26,2,20,/buy survival_ores_iron 2,1,2244,2244,22.44,2221.56,2221.56,9900,100,true,
IRON_DOOR,5.61,survival_ores_iron.yml,survival_ores_iron,13,1,24,/buy survival_ores_iron 1,1,561,561,5.61,555.39,555.39,9900,100,true,
IRON_HELMET,14.02,survival_armor.yml,survival_armor,9,1,13,/buy survival_armor 1,1,1402,1402,14.02,1387.98,1387.98,9900,100,true,
IRON_HELMET,14.02,survival_ores_iron.yml,survival_ores_iron,25,2,19,/buy survival_ores_iron 2,1,1402,1402,14.02,1387.98,1387.98,9900,100,true,
IRON_HOE,5.91,survival_ores_iron.yml,survival_ores_iron,23,2,13,/buy survival_ores_iron 2,1,591,591,5.91,585.09,585.09,9900,100,true,
IRON_HOE,5.91,survival_tools.yml,survival_tools,21,1,40,/buy survival_tools 1,1,591,591,5.91,585.09,585.09,9900,100,true,
IRON_HORSE_ARMOR,20,survival_armor.yml,survival_armor,27,2,12,/buy survival_armor 2,1,2000,2000,20,1980,1980,9900,100,true,
IRON_HORSE_ARMOR,20,survival_ores_iron.yml,survival_ores_iron,36,2,23,/buy survival_ores_iron 2,1,2000,2000,20,1980,1980,9900,100,true,
IRON_INGOT,2.8,survival_ores_iron.yml,survival_ores_iron,4,1,13,/buy survival_ores_iron 1,1,280,280,2.8,277.2,277.2,9900,100,true,
IRON_LEGGINGS,19.63,survival_armor.yml,survival_armor,11,1,31,/buy survival_armor 1,1,1963,1963,19.63,1943.37,1943.37,9900,100,true,
IRON_LEGGINGS,19.63,survival_ores_iron.yml,survival_ores_iron,27,2,21,/buy survival_ores_iron 2,1,1963,1963,19.63,1943.37,1943.37,9900,100,true,
IRON_NAUTILUS_ARMOR,175,survival_armor.yml,survival_armor,56,2,21,/buy survival_armor 2,1,17500,17500,175,17325,17325,9900,100,true,
IRON_NAUTILUS_ARMOR,175,survival_ores_iron.yml,survival_ores_iron,37,2,24,/buy survival_ores_iron 2,1,17500,17500,175,17325,17325,9900,100,true,
IRON_NUGGET,0.31,survival_ores_iron.yml,survival_ores_iron,1,1,10,/buy survival_ores_iron 1,1,31,31,0.31,30.69,30.69,9900,100,true,
IRON_ORE,2.75,survival_ores_iron.yml,survival_ores_iron,6,1,15,/buy survival_ores_iron 1,1,275,275,2.75,272.25,272.25,9900,100,true,
IRON_PICKAXE,8.77,survival_ores_iron.yml,survival_ores_iron,20,2,10,/buy survival_ores_iron 2,1,877,877,8.77,868.23,868.23,9900,100,true,
IRON_PICKAXE,8.77,survival_tools.yml,survival_tools,3,1,13,/buy survival_tools 1,1,877,877,8.77,868.23,868.23,9900,100,true,
IRON_SHOVEL,3.06,survival_ores_iron.yml,survival_ores_iron,22,2,12,/buy survival_ores_iron 2,1,306,306,3.06,302.94,302.94,9900,100,true,
IRON_SHOVEL,3.06,survival_tools.yml,survival_tools,15,1,31,/buy survival_tools 1,1,306,306,3.06,302.94,302.94,9900,100,true,
IRON_SPEAR,3.06,survival_ores_iron.yml,survival_ores_iron,35,2,15,/buy survival_ores_iron 2,1,306,306,3.06,302.94,302.94,9900,100,true,
IRON_SPEAR,3.06,survival_weapons.yml,survival_weapons,27,1,31,/buy survival_weapons 1,1,306,306,3.06,302.94,302.94,9900,100,true,
IRON_SWORD,5.71,survival_ores_iron.yml,survival_ores_iron,24,2,14,/buy survival_ores_iron 2,1,571,571,5.71,565.29,565.29,9900,100,true,
IRON_SWORD,5.71,survival_weapons.yml,survival_weapons,3,1,13,/buy survival_weapons 1,1,571,571,5.71,565.29,565.29,9900,100,true,
IRON_TRAPDOOR,11.22,survival_ores_iron.yml,survival_ores_iron,14,1,25,/buy survival_ores_iron 1,1,1122,1122,11.22,1110.78,1110.78,9900,100,true,
ITEM_FRAME,1.24,survival_wools.yml,survival_wools,67,5,12,/buy survival_wools 5,1,124,124,1.24,122.76,122.76,9900,100,true,
JACK_O_LANTERN,1.98,,,,,,,,,,,,,,,false,not listed
JIGSAW,0.1,,,,,,,,,,,,,,,false,not listed
JUKEBOX,40,survival_ores_diamond.yml,survival_ores_diamond,16,1,29,/buy survival_ores_diamond 1,1,4000,4000,40,3960,3960,9900,100,true,
JUKEBOX,40,survival_ores_redstone.yml,survival_ores_redstone,15,1,28,/buy survival_ores_redstone 1,1,4000,4000,40,3960,3960,9900,100,true,
JUNGLE_BOAT,1.23,survival_wood_products.yml,survival_wood_products,139,7,13,/buy survival_wood_products 7,1,123,123,1.23,121.77,121.77,9900,100,true,
JUNGLE_BUTTON,0.23,survival_wood_products.yml,survival_wood_products,91,4,31,/buy survival_wood_products 4,1,23,23,0.23,22.77,22.77,9900,100,true,
JUNGLE_CHEST_BOAT,2.27,survival_wood_products.yml,survival_wood_products,149,7,31,/buy survival_wood_products 7,1,227,227,2.27,224.73,224.73,9900,100,true,
JUNGLE_DOOR,0.49,survival_wood_products.yml,survival_wood_products,67,3,31,/buy survival_wood_products 3,1,49,49,0.49,48.51,48.51,9900,100,true,
